,DÁTUM,Halottak kora
138,2020-11-12 00:00:00,"[85, 90, 60, 75, 90, 90, 85, 65, 25, 85, 70, 70, 85, 55, 60, 90, 90, 75, 85, 80, 80, 85, 70, 75, 70, 80, 75, 80, 80, 90, 80, 90, 75, 65, 80, 50, 75, 90, 70, 75, 85, 75, 80, 70, 90, 75, 80, 75, 70, 80, 70, 70, 70, 75, 70, 85, 85, 100, 80, 60, 80, 75, 60, 95, 80, 80, 85, 85, 65, 85, 90, 90, 70, 80, 75, 85, 85, 70, 85, 65, 80, 80, 60, 70, 65, 70, 90]"
139,2020-11-11 00:00:00,"[65, 80, 80, 75, 70, 70, 65, 85, 80, 80, 80, 95, 95, 90, 75, 85, 100, 90, 75, 95, 90, 80, 80, 75, 80, 55, 75, 75, 85, 75, 35, 85, 45, 95, 75, 80, 80, 50, 85, 85, 80, 55, 95, 95, 90, 85, 80, 45, 95, 80, 85, 80, 75, 75, 95, 85, 75, 100, 95, 75, 75, 80, 95, 90, 100, 90, 75, 85, 95, 90, 95, 75, 75, 90, 75, 80, 80, 75, 75, 85, 75, 100, 80, 90, 65, 75, 80, 90, 80, 70, 85, 60, 85, 85, 70, 90, 85, 80, 80, 95, 80]"
140,2020-11-10 00:00:00,"[85, 90, 70, 85, 50, 60, 80, 85, 80, 85, 90, 90, 85, 100, 85, 70, 80, 75, 85, 95, 70, 90, 85, 70, 75, 85, 80, 75, 70, 90, 95, 95, 90, 65, 85, 90, 75, 85, 70, 75, 65, 70, 85, 65, 80, 90, 90, 85, 95, 90, 70, 75, 75, 70, 95, 35, 70, 85, 75, 65, 80, 85, 75, 90, 100, 65, 80, 85, 80, 85, 85, 80, 70, 70, 55, 90, 75, 75, 90, 75, 80, 80, 80, 60, 95, 85, 95, 90, 75, 65, 95, 75, 60, 50, 50, 95, 90, 70, 80, 90, 70, 70, 70]"
141,2020-11-09 00:00:00,"[80, 80, 60, 70, 65, 80, 85, 80, 75, 90, 80, 90, 90, 75, 90, 60, 80, 90, 80, 90, 95, 75, 80, 85, 85, 70, 65, 90, 70, 80, 85, 55, 90, 85, 80, 80, 95, 35, 60, 85, 80, 90, 95, 55, 85, 70, 55, 90, 85, 80, 85, 80, 80, 90, 65]"
142,2020-11-08 00:00:00,"[90, 80, 75, 95, 75, 90, 75, 70, 85, 90, 95, 85, 85, 75, 70, 55, 70, 80, 75, 90, 90, 90, 95, 80, 85, 80, 80, 65, 90, 40, 80, 90, 90, 75, 90, 85, 65, 75, 70, 80, 90, 85, 85, 85, 80, 90, 90, 100, 70, 35, 90, 90, 65, 90, 90, 75, 85, 95, 80, 55, 55, 90, 95, 80, 80, 70, 70, 90, 90, 85, 90, 75, 80, 90, 70, 95, 85, 50, 75, 85, 60]"
143,2020-11-07 00:00:00,"[95, 80, 90, 75, 80, 75, 75, 90, 80, 95, 85, 65, 80, 80, 85, 100, 80, 40, 70, 90, 80, 80, 95, 70, 75, 80, 65, 60, 85, 65, 70, 90, 60, 85, 70, 90, 80, 75, 80, 90, 85, 90, 95, 85, 80, 95, 85, 85, 95, 50, 80, 90, 80, 85, 70, 85, 95, 80, 75, 80, 70, 65, 85, 55, 95, 90, 75, 45, 85, 80, 80, 90, 90, 90, 80, 90, 75, 80, 80, 85, 45, 90, 75, 75, 90, 85, 60, 65, 80, 75, 95, 90, 70, 55, 55, 80, 95, 70, 75, 80, 85, 75, 80, 65, 75, 70, 75]"
144,2020-11-06 00:00:00,"[85, 90, 65, 85, 65, 45, 75, 85, 75, 80, 65, 70, 95, 75, 90, 80, 85, 80, 85, 70, 90, 80, 70, 85, 85, 80, 70, 80, 85, 85, 90, 80, 50, 80, 75, 80, 70, 90, 85, 65, 55, 80, 90, 80, 70, 80, 85, 90, 85, 85, 80, 50, 65, 70, 95, 80, 90, 65, 65, 90, 95, 70, 80, 55, 85, 90, 85, 90, 90, 80, 90, 85, 70, 95, 75, 60, 65, 100, 90, 80, 75, 75, 85, 80, 85, 75, 85, 80, 80, 80, 90, 65, 95, 45, 85, 60, 90, 90, 95, 75, 60, 70, 70]"
145,2020-11-05 00:00:00,"[95, 70, 80, 85, 80, 85, 75, 85, 70, 70, 65, 85, 70, 80, 70, 80, 85, 90, 75, 90, 95, 50, 70, 75, 75, 75, 85, 50, 80, 70, 95, 85, 80, 85, 85, 90, 85, 70, 70, 85, 65, 70, 90, 85, 85, 80, 90, 55, 90, 80, 70, 75, 90, 85, 75, 95, 60, 95, 80, 85, 65, 75, 90, 85, 90, 70, 85, 90, 90, 75, 70, 70, 80, 80, 75, 90, 85, 90, 50, 70, 90, 95, 85, 70]"
146,2020-11-04 00:00:00,"[85, 85, 80, 35, 75, 60, 85, 90, 80, 60, 80, 90, 65, 85, 95, 70, 85, 70, 65, 80, 70, 65, 80, 75, 90, 80, 75, 85, 75, 85, 55, 95, 95, 80, 60, 60, 70, 65, 65, 90, 60, 80, 75, 90, 80, 75, 90, 75, 95, 70, 90, 90, 90, 60, 70, 85, 90, 50, 75, 70, 75, 80, 65, 70, 70, 85, 85, 60, 90, 90, 85, 60, 80, 90, 90, 85, 80, 85, 30, 95, 85, 80, 90, 80, 75, 85, 60, 70, 100, 85]"
147,2020-11-03 00:00:00,"[75, 70, 90, 65, 80, 85, 80, 80, 90, 75, 65, 95, 85, 95, 90, 70, 80, 75, 85, 70, 65, 85, 90, 75, 80, 85, 85, 70, 60, 90, 80, 70, 90, 85, 85, 70, 70, 85, 85, 80, 80, 80, 90, 80, 85, 85, 105, 85, 85, 90, 95, 85, 95, 85, 90, 90, 95, 90, 85, 85, 75, 80, 75, 60, 95, 90, 85, 70, 85, 70, 80, 75, 75, 75, 90, 90, 70, 70, 65, 85, 95, 85, 70, 80]"
148,2020-11-02 00:00:00,"[85, 55, 65, 75, 50, 60, 80, 100, 95, 70, 90, 60, 90, 85, 60, 70, 85, 85, 95, 90, 90, 85, 60, 90, 30, 50, 90, 90, 85, 85, 80, 85, 85, 85, 85, 70, 65, 90, 95, 95, 75, 85, 50, 95, 90, 80, 70, 90, 90, 60, 80, 80, 90, 80, 75, 75, 80, 80, 85, 90, 80, 75, 85, 80, 95, 80, 70, 80, 95, 50]"
149,2020-11-01 00:00:00,"[80, 90, 90, 80, 85, 60, 60, 70, 90, 85, 70, 90, 70, 80, 80, 70, 85, 65, 70, 65, 85, 80, 75, 90, 95, 90, 100, 85, 85, 100, 70, 80, 85, 90, 70, 75, 60, 75, 90, 100, 80, 80, 55, 85, 90, 60, 75, 90, 65, 80, 65, 80, 85, 85, 95, 75, 80, 60, 65, 80, 80, 85, 60, 80, 70, 95, 90, 85, 100]"
150,2020-10-31 00:00:00,"[75, 90, 85, 85, 75, 70, 60, 75, 60, 90, 95, 70, 55, 65, 95, 80, 65, 95, 75, 85, 65, 70, 75, 70, 80, 80, 90, 70, 75, 70, 90, 75, 85, 100, 90, 90, 55, 75, 85, 65, 35, 80, 90, 85, 75, 95, 85, 85, 70, 85, 85]"
151,2020-10-30 00:00:00,"[80, 65, 35, 90, 75, 75, 70, 70, 85, 85, 55, 95, 90, 65, 50, 90, 65, 90, 80, 75, 80, 85, 80, 85, 90, 90, 95, 85, 95, 75, 95, 55, 75, 75, 80, 70, 75, 90, 75, 85, 85, 70, 75, 75, 70, 35, 85, 75, 60, 75, 75, 85, 80, 60, 65, 80, 80, 70, 70, 60, 100, 70, 70, 80, 45]"
152,2020-10-29 00:00:00,"[90, 95, 80, 100, 95, 75, 40, 85, 80, 70, 90, 80, 70, 75, 55, 90, 80, 90, 75, 70, 80, 50, 95, 75, 85, 90, 80, 60, 80, 95, 75, 85, 65, 70, 85, 80, 75, 75, 85, 70, 75, 65, 95, 70, 45, 80, 80, 90, 65, 70, 80, 80, 90, 95, 65, 90]"
153,2020-10-28 00:00:00,"[75, 75, 70, 80, 90, 85, 75, 80, 75, 100, 40, 85, 90, 75, 65, 90, 90, 95, 65, 70, 90, 65, 50, 65, 85, 80, 65, 80, 85, 95, 85, 95, 75, 75, 70, 75, 90, 75, 80, 75, 95, 70, 65]"
154,2020-10-27 00:00:00,"[85, 95, 85, 95, 65, 70, 85, 80, 90, 65, 85, 80, 70, 70, 50, 65, 85, 90, 90, 90, 85, 90, 75, 65, 90, 90, 90, 70, 85, 75, 80, 90, 70, 65, 90, 90, 80, 90, 70, 80, 65, 75, 90, 65, 70, 60, 70, 75, 80, 80, 85, 95, 70, 85, 90, 90, 75, 95, 85, 90, 90, 95, 85]"
155,2020-10-26 00:00:00,"[60, 65, 100, 80, 95, 75, 85, 90, 85, 65, 55, 70, 90, 90, 50, 80, 80, 85, 75, 75, 80, 80, 90, 85, 90, 65, 95, 85, 85, 80, 95, 75, 85, 75, 70, 85, 70, 80, 80, 95, 65, 85, 85, 75, 85, 75, 70]"
156,2020-10-25 00:00:00,"[70, 95, 85, 65, 60, 70, 85, 85, 75, 50, 80, 85, 90, 80, 75, 85, 90, 80, 50, 70, 55, 85, 65, 85, 80, 75, 85, 35, 85, 80, 65, 80, 70, 65, 95]"
157,2020-10-24 00:00:00,"[65, 75, 85, 90, 90, 75, 75, 85, 85, 70, 80, 80, 90, 75, 50, 75, 80, 85, 75, 100, 85, 75, 80, 70, 85, 75, 85, 70, 90, 70, 80, 85, 85, 95, 95, 90, 60, 80]"
158,2020-10-23 00:00:00,"[75, 65, 60, 85, 70, 90, 80, 90, 75, 80, 85, 85, 85, 75, 90, 100, 70, 65, 45, 85, 95, 90, 85, 35, 95, 80, 90, 90, 85, 80, 90, 85, 95, 80, 85, 80, 100, 80, 75, 65, 80, 85, 80, 85, 65, 70, 70]"
159,2020-10-22 00:00:00,"[90, 95, 80, 70, 90, 100, 90, 70, 65, 70, 80, 95, 75, 65, 60, 80, 85, 95, 70, 85, 90, 90, 85, 90, 100, 90, 75, 75, 90, 75, 100, 80, 75, 90, 90, 95, 85, 90, 65, 65, 75, 70, 60, 95, 85, 80]"
160,2020-10-21 00:00:00,"[70, 95, 50, 95, 75, 85, 75, 90, 90, 95, 90, 85, 85, 80, 65, 90, 80, 80, 90, 70, 85, 90, 80, 70, 80, 95, 90, 90, 65, 75, 90, 95, 80, 75, 90, 75, 85, 85, 90, 60, 70, 75, 75, 90, 85, 75, 70, 60]"
161,2020-10-20 00:00:00,"[75, 90, 90, 85, 65, 85, 70, 60, 90, 75, 75, 75, 75, 80, 90, 55, 70, 75, 80, 80, 90, 85, 85, 85, 90, 90, 95, 45, 100, 85, 65, 85, 90, 85, 80, 90, 100, 80]"
162,2020-10-19 00:00:00,"[85, 95, 65, 90, 80, 40, 95, 70, 75, 90, 95, 75, 90, 80, 100, 85, 75, 50, 85, 90, 75, 75, 80, 65, 65, 85, 95, 65, 90, 95, 65]"
163,2020-10-18 00:00:00,"[90, 70, 80, 75, 80, 70, 75, 80, 90, 65, 75, 80, 90, 70, 85, 90, 85, 70, 90, 70, 95, 90, 65, 90, 60, 60, 85, 75, 80, 85, 90, 85, 55]"
164,2020-10-17 00:00:00,"[95, 95, 90, 80, 85, 60, 90, 75, 80, 90, 95, 75, 90, 90, 90, 85, 70, 85, 80, 80, 65, 75, 75, 90]"
165,2020-10-16 00:00:00,"[25, 90, 90, 90, 85, 85, 70, 70, 65, 70, 70, 80, 80, 75, 70, 90, 85, 75, 90, 85, 80, 80, 95, 85, 85, 80, 70, 65, 80, 70, 85, 90, 65]"
166,2020-10-15 00:00:00,"[70, 65, 70, 75, 85, 90, 90, 65, 65, 100, 90, 70, 80, 80, 75, 65, 80, 85, 90, 70, 75, 90, 65, 65, 75, 65, 85, 70, 90]"
167,2020-10-14 00:00:00,"[90, 90, 65, 85, 95, 70, 80, 90, 75, 95, 75, 70, 90, 80, 80, 70, 90, 95, 90, 75, 95, 90, 85, 70, 95, 90, 80]"
168,2020-10-13 00:00:00,"[75, 80, 90, 95, 65, 90, 80, 85, 80, 85, 70, 85, 75, 70, 80, 85, 75, 80, 75, 65, 85, 70, 80, 65, 60, 75, 75, 65]"
169,2020-10-12 00:00:00,"[70, 75, 80, 75, 80, 70, 65, 65, 80, 80, 75, 80, 60, 70]"
170,2020-10-11 00:00:00,"[80, 85, 75, 85, 70, 80, 70, 100, 90, 90, 90, 75, 85, 45, 65, 95, 80, 95, 95, 85, 85]"
171,2020-10-10 00:00:00,"[80, 90, 85, 85, 90, 80, 80, 75, 80, 65, 80, 70, 80, 80, 85, 75, 85, 80, 65, 80]"
172,2020-10-09 00:00:00,"[95, 70, 90, 95, 95, 40, 85, 90, 60, 90, 70, 90, 70, 70, 90]"
173,2020-10-08 00:00:00,"[75, 75, 50, 65, 40, 80, 65, 70, 90, 95, 95, 80, 80, 80, 90, 55, 75, 80, 85, 80, 75]"
174,2020-10-07 00:00:00,"[80, 70, 85, 25, 75, 65, 75, 80, 75, 80, 85, 85, 85, 80, 60, 60, 75, 85, 85, 55, 60, 90, 85, 80]"
175,2020-10-06 00:00:00,"[85, 80, 85, 80, 70, 55, 85, 90, 65, 85, 95, 70, 90, 45, 80, 85, 70, 70, 90, 90]"
176,2020-10-05 00:00:00,"[85, 75, 80, 80, 85, 75, 70, 80, 85, 80, 75]"
177,2020-10-04 00:00:00,"[85, 85, 70, 80, 80, 75, 85, 80, 80, 85]"
178,2020-10-03 00:00:00,"[95, 70, 65, 70, 80, 60, 75, 75, 70, 60, 75, 90, 80, 85]"
179,2020-10-02 00:00:00,"[75, 85, 100, 80, 85, 80, 85, 95, 100, 75, 80, 70, 85, 90, 75, 65, 60]"
180,2020-10-01 00:00:00,"[80, 85, 75, 65, 75, 70, 75, 75, 80, 70, 70, 50, 85, 75, 80, 45]"
181,2020-09-30 00:00:00,"[75, 75, 55, 60, 75, 80, 80, 65]"
182,2020-09-29 00:00:00,"[95, 80, 85, 70, 65, 70, 70, 70]"
183,2020-09-28 00:00:00,"[90, 70, 80, 85, 90, 70, 80, 85, 80, 85, 80, 55, 80]"
184,2020-09-27 00:00:00,"[80, 85, 95, 90, 75, 35]"
185,2020-09-26 00:00:00,"[85, 85, 80, 85, 70, 80, 85, 75, 65, 55, 50, 90]"
186,2020-09-25 00:00:00,"[85, 75, 90, 95, 80, 60, 90, 70, 80]"
187,2020-09-24 00:00:00,"[85, 80, 85, 45, 80, 85, 70]"
188,2020-09-23 00:00:00,"[70, 65, 65, 70, 70, 50, 70, 65]"
189,2020-09-22 00:00:00,"[70, 95, 80, 55, 80, 40, 70, 55]"
190,2020-09-21 00:00:00,"[60, 75, 90]"
191,2020-09-20 00:00:00,"[65, 75, 70, 85, 65, 75, 55, 80]"
192,2020-09-19 00:00:00,"[75, 75, 70, 60, 75, 85]"
193,2020-09-18 00:00:00,"[70, 90, 85, 80, 95, 80]"
194,2020-09-17 00:00:00,"[75, 85, 90, 90, 75, 80, 90, 45, 85]"
195,2020-09-16 00:00:00,"[90, 75, 90, 85, 65, 70, 90, 90]"
196,2020-09-15 00:00:00,"[90, 75, 80, 75]"
197,2020-09-14 00:00:00,"[70, 80, 65, 75, 90]"
198,2020-09-13 00:00:00,"[55, 70, 95, 95]"
199,2020-09-12 00:00:00,"[75, 90]"
200,2020-09-11 00:00:00,[85]
201,2020-09-10 00:00:00,"[85, 80]"
202,2020-09-09 00:00:00,"[75, 105]"
203,2020-09-08 00:00:00,[85]
204,2020-09-07 00:00:00,[60]
205,2020-09-05 00:00:00,"[60, 95, 90]"
206,2020-09-04 00:00:00,[85]
207,2020-09-03 00:00:00,[80]
208,2020-09-02 00:00:00,"[75, 90, 65]"
209,2020-09-01 00:00:00,[75]
210,2020-08-31 00:00:00,[70]
211,2020-08-25 00:00:00,[95]
212,2020-08-23 00:00:00,"[70, 90]"
213,2020-08-21 00:00:00,"[85, 70]"
214,2020-08-18 00:00:00,[80]
215,2020-08-16 00:00:00,[85]
216,2020-08-13 00:00:00,"[90, 85]"
217,2020-08-10 00:00:00,"[80, 60, 70]"
218,2020-08-07 00:00:00,"[70, 75]"
219,2020-08-06 00:00:00,[70]
220,2020-08-05 00:00:00,[90]
221,2020-08-04 00:00:00,[80]
222,2020-08-01 00:00:00,[55]
223,2020-07-18 00:00:00,[80]
224,2020-07-11 00:00:00,"[75, 75]"
225,2020-07-10 00:00:00,"[70, 85]"
226,2020-07-09 00:00:00,"[75, 80]"
227,2020-07-04 00:00:00,[55]
228,2020-07-03 00:00:00,[75]
229,2020-07-02 00:00:00,[90]
230,2020-07-01 00:00:00,[85]
231,2020-06-29 00:00:00,"[90, 90, 95, 75]"
232,2020-06-28 00:00:00,"[80, 65, 90]"
233,2020-06-26 00:00:00,[80]
234,2020-06-25 00:00:00,[40]
235,2020-06-24 00:00:00,"[80, 60, 80]"
236,2020-06-23 00:00:00,[105]
237,2020-06-22 00:00:00,"[95, 80]"
238,2020-06-20 00:00:00,"[90, 75]"
239,2020-06-18 00:00:00,[75]
240,2020-06-17 00:00:00,"[80, 95]"
241,2020-06-16 00:00:00,"[80, 90]"
242,2020-06-15 00:00:00,[105]
243,2020-06-14 00:00:00,"[85, 95, 80]"
244,2020-06-13 00:00:00,"[80, 45, 85, 85]"
245,2020-06-12 00:00:00,"[70, 85]"
246,2020-06-11 00:00:00,"[70, 90]"
247,2020-06-10 00:00:00,[40]
248,2020-06-09 00:00:00,"[90, 90]"
249,2020-06-08 00:00:00,[85]
250,2020-06-07 00:00:00,[80]
251,2020-06-06 00:00:00,"[90, 80, 65]"
252,2020-06-05 00:00:00,"[80, 80, 85]"
253,2020-06-04 00:00:00,"[50, 95, 85, 60, 90]"
254,2020-06-03 00:00:00,"[70, 55]"
255,2020-06-02 00:00:00,"[85, 95, 75, 90, 90]"
256,2020-06-01 00:00:00,[95]
257,2020-05-31 00:00:00,"[70, 90]"
258,2020-05-30 00:00:00,"[95, 80, 85, 70, 70, 95, 85]"
259,2020-05-29 00:00:00,"[85, 90, 100, 70, 95, 75, 90, 40]"
260,2020-05-28 00:00:00,"[80, 65, 90, 95]"
261,2020-05-27 00:00:00,"[65, 85, 85, 95, 90, 95]"
262,2020-05-26 00:00:00,"[80, 95, 90, 80, 75, 90, 75, 90]"
263,2020-05-25 00:00:00,"[70, 70, 80, 85, 85]"
264,2020-05-24 00:00:00,"[85, 90, 90, 60]"
265,2020-05-23 00:00:00,"[60, 75, 80, 90, 75, 90]"
266,2020-05-22 00:00:00,"[75, 85, 80]"
267,2020-05-21 00:00:00,"[70, 75, 85]"
268,2020-05-20 00:00:00,"[65, 70, 65]"
269,2020-05-19 00:00:00,"[70, 70, 75, 90, 75]"
270,2020-05-18 00:00:00,"[90, 70, 95, 70, 80, 80, 55, 85, 95, 80, 70]"
271,2020-05-17 00:00:00,"[95, 85, 80]"
272,2020-05-16 00:00:00,"[100, 85, 95, 80, 90, 80]"
273,2020-05-15 00:00:00,"[90, 80, 65, 90, 65, 75]"
274,2020-05-14 00:00:00,"[90, 80, 60, 70, 85, 90]"
275,2020-05-13 00:00:00,"[85, 100, 80, 90, 90]"
276,2020-05-12 00:00:00,"[80, 90, 70, 80]"
277,2020-05-11 00:00:00,"[75, 55, 90, 75, 70, 90, 70, 70]"
278,2020-05-10 00:00:00,"[80, 75, 75, 80, 90, 80, 90, 75]"
279,2020-05-09 00:00:00,"[80, 80, 70, 80, 80, 50, 80, 80, 90, 95, 90, 70, 95]"
280,2020-05-08 00:00:00,"[85, 75, 90, 70, 90, 90, 95, 90, 65]"
281,2020-05-07 00:00:00,"[95, 80, 95, 75, 85, 80, 80, 85, 90, 80]"
282,2020-05-06 00:00:00,"[90, 60, 75, 85, 65, 70, 85, 85, 95, 70]"
283,2020-05-05 00:00:00,"[85, 90, 95, 90, 75, 90, 75, 75, 90, 85, 85, 95]"
284,2020-05-04 00:00:00,"[60, 90, 90, 100, 75, 80, 65, 100, 85, 90, 70]"
285,2020-05-03 00:00:00,"[85, 75, 75, 65, 80]"
286,2020-05-02 00:00:00,"[80, 70, 80, 80, 70, 95, 85, 35, 80, 75, 90, 55]"
287,2020-05-01 00:00:00,"[80, 70, 80, 80, 75, 55, 95, 80, 80, 70, 85]"
288,2020-04-30 00:00:00,"[70, 75, 75, 90, 90, 80, 85, 80, 80, 80, 95, 85]"
289,2020-04-29 00:00:00,"[80, 65, 90, 85, 45, 80, 85, 65, 70]"
290,2020-04-28 00:00:00,"[80, 85, 60, 75, 100, 95, 85, 60, 80, 65, 85]"
291,2020-04-27 00:00:00,"[90, 80, 90, 90, 70, 65, 90, 85]"
292,2020-04-26 00:00:00,"[85, 85, 40, 90, 90, 60, 80, 85, 90, 90]"
293,2020-04-25 00:00:00,"[75, 80, 75, 85, 85, 90, 95, 45, 90, 95, 85, 85]"
294,2020-04-24 00:00:00,"[95, 95, 80, 75, 90, 90, 95, 100, 65, 90, 65]"
295,2020-04-23 00:00:00,"[90, 90, 80, 90, 75, 75, 95, 70, 85, 85, 90, 90, 80, 100]"
296,2020-04-22 00:00:00,"[65, 75, 90, 70, 90, 90, 90, 70, 100, 80, 95, 75]"
297,2020-04-21 00:00:00,"[90, 75, 70, 65, 80, 85, 65, 75, 90, 70, 85, 85, 80, 85]"
298,2020-04-20 00:00:00,"[80, 80, 85, 90, 90, 85, 75, 95, 75, 90]"
299,2020-04-19 00:00:00,"[95, 85, 80, 85, 70, 75, 90, 75, 75, 85, 80, 90, 80, 90, 60, 85, 70]"
300,2020-04-18 00:00:00,"[70, 45, 85, 95, 80, 85, 80, 95, 75, 85, 90, 90, 95, 80, 80, 95]"
301,2020-04-17 00:00:00,"[85, 95, 85, 80, 95, 85, 80, 75, 95, 75, 80, 70, 85, 70]"
302,2020-04-16 00:00:00,"[85, 55, 85, 70, 85, 80, 95, 85]"
303,2020-04-15 00:00:00,"[85, 70, 65, 70, 85, 90, 90, 70, 85, 80, 85, 80]"
304,2020-04-14 00:00:00,"[90, 80, 75, 100, 80, 90, 70, 85, 100, 80, 90, 90, 65]"
305,2020-04-13 00:00:00,"[90, 80, 90, 70, 50, 80, 85, 80, 95, 85]"
306,2020-04-12 00:00:00,"[70, 95, 80, 90, 95, 80, 75, 85, 90, 80, 80, 90, 95, 90]"
307,2020-04-11 00:00:00,"[80, 60, 95, 85, 85, 65, 95, 90]"
308,2020-04-10 00:00:00,"[65, 75, 90, 80, 75, 60, 90, 70, 65, 90, 70]"
309,2020-04-09 00:00:00,"[80, 75, 90, 90, 95, 80, 50, 80]"
310,2020-04-08 00:00:00,"[70, 85, 90, 75, 70, 80, 50, 75, 80, 70, 80]"
311,2020-04-07 00:00:00,"[75, 95, 85, 85, 80, 70, 75, 85, 70]"
312,2020-04-06 00:00:00,"[65, 80, 75, 95]"
313,2020-04-05 00:00:00,"[65, 90]"
314,2020-04-04 00:00:00,"[85, 90, 80, 90, 85, 80]"
315,2020-04-03 00:00:00,"[55, 85, 90, 80, 85]"
316,2020-04-02 00:00:00,[90]
317,2020-04-01 00:00:00,"[75, 95, 70, 70]"
318,2020-03-31 00:00:00,"[90, 60]"
319,2020-03-30 00:00:00,"[95, 95]"
320,2020-03-29 00:00:00,"[90, 75]"
321,2020-03-28 00:00:00,[85]
322,2020-03-25 00:00:00,[80]
323,2020-03-24 00:00:00,[95]
324,2020-03-23 00:00:00,"[55, 40]"
325,2020-03-22 00:00:00,"[45, 70]"
326,2020-03-20 00:00:00,"[80, 75, 70]"
327,2020-03-16 00:00:00,[80]
